# www.neaspec.com
# Scan:	 	3D (PsHet)
# Project:	 	Test
# Description:	 	single_wg_20mu_3d
# Date:	 	05/08/2024 14:41:00
# Scanner Center Position (X, Y):	[µm]	70.08	48.92	 
# Rotation:	[°]	+88	 	 
# Scan Area (X, Y, Z):	[µm]	4.000	0.000	0.500
# Pixel Area (X, Y, Z):	[px]	40	1	250
# Averaging:	 	1	 	 
# Integration time:	[ms]	49	 	 
# Laser Source:	 	Tunable VIS
# Detector:	 	NIR
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	PsHet
# Tip Frequency:	[Hz]	263,187.244	 	 
# Tip Amplitude:	[mV]	12.100	 	 
# Tapping Amplitude:	[nm]	76.231	 	 
# Modulation Frequency:	[Hz]	304.390	 	 
# Modulation Amplitude:	[mV]	10,000.000	 	 
# Modulation Offset:	[mV]	-4,526.203	 	 
# Setpoint:	[%]	79.53	 	 
# Regulator (P, I, D):	 	2.054942	2.808500	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	14.000	 	 
# Q-Factor:	 	457.3	 	 
# Version:	 	1.10.9592.0
Row	Column	Run	Depth	Z	M	EA	EP	M0A	M0P	M1A	M1P	M2A	M2P	M3A	M3P	M4A	M4P	M5A	M5P	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	0	27	4.418634E-07	NaN	NaN	NaN	182.8372	0	84.22044	1.05919	0.003602409	1.090161	0.001166504	-1.722949	0.0007538258	1.478799	0	0	443.3933	0	0.05552282	2.724919	0.004732428	1.733284	0.006621445	-1.534058	0.006828464	2.327345	0	0	
0	0	0	28	4.438714E-07	NaN	NaN	NaN	182.8088	0	84.21886	1.058434	0.003992834	1.422117	0.0009826623	-2.807034	0.0003609516	0.03530714	0	0	443.3883	0	0.05760862	2.687268	0.007172637	1.262824	0.005073764	-0.4158563	0.009318463	-2.468501	0	0	
0	0	0	29	4.458795E-07	NaN	NaN	NaN	182.805	0	84.27509	1.058685	0.003092164	0.9915932	0.0005498051	-3.090757	0.0012666	-2.024245	0	0	443.3817	0	0.056417	2.826232	0.008455395	1.54843	0.009029354	-2.073061	0.01346501	2.884189	0	0	
0	0	0	30	4.478875E-07	NaN	NaN	NaN	182.8172	0	84.25781	1.059213	0.002986074	1.110987	0.0004944509	0.6960728	0.00051565	-0.2890375	0	0	443.3476	0	0.05682885	2.750268	0.01214003	2.453204	0.001162534	1.809125	0.004903403	-2.083596	0	0	
0	0	0	31	4.498788E-07	NaN	NaN	NaN	182.8228	0	84.28442	1.059142	0.002000825	1.611172	0.000851411	-2.441306	0.0008698727	-0.2607929	0	0	443.3451	0	0.05469894	2.730088	0.009115696	1.342136	0.001572525	2.807473	0.001651535	-0.2838627	0	0	
0	0	0	32	4.519036E-07	NaN	NaN	NaN	182.853	0	84.31451	1.058522	0.001819381	1.304456	0.0001557763	-2.238879	0.0001101196	-2.768452	0	0	443.3238	0	0.05579982	2.773343	0.009442775	1.417454	0.006012254	-0.1391769	0.001473289	-1.508662	0	0	
0	0	0	33	4.539116E-07	NaN	NaN	NaN	182.8551	0	84.26852	1.058933	0.003055994	1.376421	0.001169544	-2.443021	0.0003347265	-2.170348	0	0	443.3465	0	0.05285224	2.760989	0.01032229	1.67278	0.006355218	0.6241646	0.008551901	0.8404999	0	0	
0	0	0	34	4.559196E-07	NaN	NaN	NaN	182.8551	0	84.2808	1.059474	0.0007752115	1.495169	0.0009902477	-2.184321	0.0001916003	-1.464224	0	0	443.3854	0	0.05283287	2.679204	0.01615418	1.601706	0.008657608	1.668712	0.002345584	-0.8898215	0	0	
0	0	0	35	4.579109E-07	NaN	NaN	NaN	182.8454	0	84.32208	1.059114	0.003273614	1.717534	0.0008364765	-2.532123	0.0008288068	1.505906	0	0	443.3932	0	0.05172779	2.72568	0.007316828	2.317118	0.000635324	1.129071	0.01146399	2.10484	0	0	
0	0	0	36	4.599357E-07	NaN	NaN	NaN	182.8228	0	84.32555	1.059076	0.001468917	0.8422214	0.001073492	-2.046643	0.0005215958	-1.228527	0	0	443.3681	0	0.05424013	2.774064	0.00940645	1.11123	0.007456623	1.490955	0.01020247	-2.735007	0	0	
0	0	0	37	4.619437E-07	NaN	NaN	NaN	182.832	0	84.35841	1.058781	0.003000237	1.830501	0.001268329	-2.739272	0.0004907183	2.121222	0	0	443.3655	0	0.05302395	2.712262	0.01477092	2.122917	0.00303969	-0.1578179	0.01449787	-0.2354197	0	0	
0	0	0	38	4.639517E-07	NaN	NaN	NaN	182.8073	0	84.35706	1.059238	0.001672147	1.831067	0.0005284492	-1.018606	0.0002053567	1.45451	0	0	443.3663	0	0.04997346	2.730635	0.01597581	2.046525	0.006701847	-1.658457	0.01098344	2.502997	0	0	
0	0	0	39	4.65943E-07	NaN	NaN	NaN	182.8194	0	84.33996	1.059323	0.004128252	1.465604	0.0002203889	-1.265081	0.0004310216	1.903923	0	0	443.3638	0	0.05800458	2.739644	0.01368572	2.240824	0.001872489	2.179018	0.009059831	2.416565	0	0	
0	0	0	40	4.679678E-07	NaN	NaN	NaN	182.8124	0	84.35923	1.059758	0.004520846	1.62998	0.0006616323	-2.922249	0.000432147	1.024508	0	0	443.3708	0	0.0559881	2.74826	0.01195126	2.141417	0.004866895	0.6559791	0.002270355	-2.034129	0	0	
0	0	0	41	4.699758E-07	NaN	NaN	NaN	182.7991	0	84.34119	1.05908	0.002713466	1.220907	0.0006646079	-2.396356	0.001425467	-1.819715	0	0	443.3792	0	0.05562132	2.723532	0.007047208	1.782175	0.007034562	1.566924	0.007831335	0.8561426	0	0	
0	0	0	42	4.719839E-07	NaN	NaN	NaN	182.8065	0	84.38312	1.059322	0.00136495	1.631819	0.000828896	-2.179615	0.0009344951	-1.787001	0	0	443.3849	0	0.0534182	2.760115	0.005303614	1.486724	0.005692957	1.96186	0.01113768	-1.081916	0	0	
0	0	0	43	4.739919E-07	NaN	NaN	NaN	182.8305	0	84.3476	1.05937	0.001579334	1.180787	0.001104088	-1.89775	0.0005520491	2.980587	0	0	443.4153	0	0.04981887	2.850507	0.01326389	1.001846	0.008407406	-0.6161147	0.009014168	3.131685	0	0	
0	0	0	44	4.759832E-07	NaN	NaN	NaN	182.7935	0	84.37337	1.058999	0.003124853	0.2377576	0.001019042	-1.986196	0.0005195312	-2.367122	0	0	443.4214	0	0.04907707	2.784372	0.009211101	1.310308	0.004432887	-0.6187466	0.01039833	-2.504191	0	0	
0	0	0	45	4.78008E-07	NaN	NaN	NaN	182.8231	0	84.36108	1.05948	0.0006434117	1.702381	0.0009255459	-2.657902	0.0003443513	-1.484177	0	0	443.4666	0	0.05185618	2.715273	0.008526671	1.831773	0.00691324	1.921132	0.00448288	-1.473218	0	0	
0	0	0	46	4.80016E-07	NaN	NaN	NaN	182.8108	0	84.34096	1.059568	0.002804833	1.838551	0.00152613	-2.346946	0.0004689363	1.012983	0	0	443.4852	0	0.05407276	2.77491	0.006266096	1.964806	0.005713437	0.1870542	0.01604292	0.8714005	0	0	
0	0	0	47	4.820241E-07	NaN	NaN	NaN	182.8142	0	84.38931	1.059991	0.00187595	1.601371	0.0003224533	1.806245	0.0004215432	-1.228187	0	0	443.486	0	0.0489696	2.75203	0.004523257	1.168419	0.003055728	2.079644	0.002878715	-1.361611	0	0	
0	0	0	48	4.840153E-07	NaN	NaN	NaN	182.7951	0	84.39554	1.059594	0.001291655	1.526379	0.0008812386	-0.7416666	0.0007848735	0.5295234	0	0	443.4781	0	0.05282184	2.871896	0.0200015	2.198181	0.003852325	0.6861786	0.008052193	0.8603445	0	0	
0	0	0	49	4.860401E-07	NaN	NaN	NaN	182.8053	0	84.38655	1.059745	0.003404574	2.162831	0.001148961	-1.539244	0.000679853	1.37934	0	0	443.4899	0	0.05393877	2.778919	0.01893789	1.892527	0.01459506	-0.4838935	0.01545948	-0.8784205	0	0	
0	0	0	50	4.880482E-07	NaN	NaN	NaN	182.8397	0	84.37002	1.059401	0.002117379	0.5368224	0.0003505681	-1.286274	0.0006657832	1.880129	0	0	443.4886	0	0.05083308	2.742842	0.01234943	2.134202	0.003814475	3.010159	0.01317207	-1.802586	0	0	
0	0	0	51	4.900562E-07	NaN	NaN	NaN	182.8435	0	84.41802	1.059999	0.002277369	1.665285	0.000730983	2.952168	0.001111463	-0.05611268	0	0	443.4944	0	0.04922973	2.799942	0.002470923	-3.099376	0.006450136	0.560386	0.007888535	2.580383	0	0	
0	0	0	52	4.920642E-07	NaN	NaN	NaN	182.8302	0	84.44395	1.059437	0.004262486	2.003722	0.0002106116	1.124109	0.001079951	-0.2637622	0	0	443.5112	0	0.05007693	2.7234	0.01792972	2.163808	0.004586658	0.1477727	0.003844447	-0.4326456	0	0	
0	0	0	53	4.940555E-07	NaN	NaN	NaN	182.8372	0	84.41605	1.059772	0.002033229	1.522657	0.001179993	-2.790185	0.0004245019	-2.021683	0	0	443.5028	0	0.0457257	2.809794	0.008182204	1.851522	0.002564396	0.8195109	0.003542702	-2.415454	0	0	
0	0	0	54	4.960802E-07	NaN	NaN	NaN	182.842	0	84.47002	1.059421	0.002496507	1.564565	0.0007470157	-2.77568	0.0009366825	-0.7262748	0	0	443.5458	0	0.04963395	2.829813	0.01041198	2.272171	0.002678472	2.775866	0.01099603	2.03907	0	0	
0	0	0	55	4.980883E-07	NaN	NaN	NaN	182.8588	0	84.39368	1.059578	0.00198423	1.438416	0.0004526312	-2.020689	0.001441118	3.082557	0	0	443.5476	0	0.04963128	2.778761	0.01781661	1.34936	0.005607896	-2.239844	0.001051664	0.9249024	0	0	
0	0	0	56	5.000963E-07	NaN	NaN	NaN	182.861	0	84.44441	1.05935	0.002259339	1.574535	0.0007769997	-1.955185	0.001078102	2.942789	0	0	443.5342	0	0.04799683	2.729953	0.01415264	1.531314	0.007648807	2.747691	0.002650556	-0.2634545	0	0	
0	0	0	57	5.020876E-07	NaN	NaN	NaN	182.8782	0	84.46104	1.059548	0.0008808092	1.825923	0.0007262721	-2.880163	0.001108065	-1.600734	0	0	443.5397	0	0.04991465	2.782	0.01414364	1.994766	0.003436071	-0.5123857	0.012171	-2.35464	0	0	
0	0	0	58	5.041123E-07	NaN	NaN	NaN	182.8561	0	84.47456	1.059525	0.001856662	0.7914442	0.0009558472	-2.857447	0.0002907394	2.777973	0	0	443.5556	0	0.04921469	2.849751	0.01533164	2.516162	0.007998733	-0.5190302	0.009635802	-1.209711	0	0	
0	0	0	59	5.061204E-07	NaN	NaN	NaN	182.88	0	84.46702	1.059679	0.002928694	0.4625528	0.0006562768	-2.413653	0.0007160094	1.11963	0	0	443.5376	0	0.05529431	2.622302	0.01345526	2.244838	0.002333411	-2.218705	0.005029459	1.633777	0	0	
0	0	0	60	5.081284E-07	NaN	NaN	NaN	182.872	0	84.45038	1.059505	0.003006309	2.095427	0.0008703346	-2.293641	0.0006420309	0.04585982	0	0	443.5203	0	0.04908096	2.712869	0.01883767	1.414355	0.005304789	-0.6418642	0.01270508	1.265042	0	0	
0	0	0	61	5.101365E-07	NaN	NaN	NaN	182.8752	0	84.49238	1.059535	0.002369049	1.044395	0.001311545	-2.56906	0.001570443	1.190224	0	0	443.4981	0	0.04767436	2.773492	0.008997021	1.705084	0.004409638	2.145663	0.00520626	-2.502474	0	0	
0	0	0	62	5.121278E-07	NaN	NaN	NaN	182.8912	0	84.53771	1.05977	0.001439327	1.372921	0.001350294	-1.209916	0.0003873184	-1.770388	0	0	443.4914	0	0.04997883	2.722167	0.005775583	1.091895	0.006764814	2.60775	0.01018133	0.8378516	0	0	
0	0	0	63	5.141525E-07	NaN	NaN	NaN	182.9193	0	84.48055	1.060116	0.003316784	0.6254786	0.0008361224	-3.094234	0.001073158	0.8434511	0	0	443.4981	0	0.04585852	2.730668	0.01084312	2.372177	0.002343768	-0.2650625	0.004914661	-2.942319	0	0	
0	0	0	64	5.161606E-07	NaN	NaN	NaN	182.9029	0	84.49871	1.05955	0.0007736554	1.075207	0.0002525581	0.9285116	0.001170334	-0.4857684	0	0	443.5263	0	0.04812021	2.815493	0.01103851	2.132807	0.002552633	0.1985866	0.004807546	-1.008131	0	0	
0	0	0	65	5.181686E-07	NaN	NaN	NaN	182.9151	0	84.49882	1.059661	0.003566918	0.6478475	0.0008649727	-2.150486	0.001240365	1.428322	0	0	443.5626	0	0.04336084	2.83281	0.01062235	2.574719	0.002753026	-0.5056579	0.011559	0.635006	0	0	
